id	region_id	timestamp	type	participants	vehicles	victims	fatalities	city	street	house	road	km	m	places	problems	reasons
191255491	80512	2016-02-04 10:30:00	Отбрасывание предмета	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	9 Б				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
191452022	80512	2016-02-03 11:00:00	Наезд на препятствие	2	1	2	0	г Волгоград	ул Ардатовская	70				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
191072236	80512	2016-02-03 22:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 64 Армии	111				Регулируемый пешеходный переход	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие пешеходных ограждений в необходимых местах; Нарушения в размещении наружной рекламы	Водитель: Нарушение правил проезда пешеходного перехода
193034095	80512	2016-02-03 08:55:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	1 Д				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
191256997	80512	2016-02-03 08:00:00	Столкновение	3	2	1	0	г Волгоград	пр-кт им В.И.Ленина	2				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение требований сигналов светофора
191055159	80512	2016-02-02 23:10:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 8 Воздушной Армии	9а				Нерегулируемый перекрёсток равнозначных улиц (дорог)		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
191036250	80512	2016-02-02 17:30:00	Столкновение	3	2	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	88				Регулируемый перекресток	Отсутствие пешеходных ограждений в необходимых местах	Водитель: Несоблюдение очередности проезда
191206485	80512	2016-02-02 21:40:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	14				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом; Пешеход: Нахождение на проезжей части без цели её перехода
191037532	80512	2016-02-02 19:15:00	Опрокидывание	4	1	3	1	г Волгоград	ул 40 лет ВЛКСМ	57				Перегон (нет объектов на месте ДТП)	Неудовлетворительное состояние обочин; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие освещения	Водитель: Другие нарушения ПДД водителем
191036245	80512	2016-02-02 11:35:00	Столкновение	2	2	0	1	г Волгоград				0	0	Перегон (нет объектов на месте ДТП)	Дефекты покрытия; Неудовлетворительное состояние обочин; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
191036236	80512	2016-02-02 07:00:00	Столкновение	3	3	1	0	г Волгоград	ул Электролесовская	5				Перегон (нет объектов на месте ДТП)	Недостатки зимнего содержания; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоответствие скорости конкретным условиям движения
191260022	80512	2016-02-01 17:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Кирова	96				Иное место	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
191021639	80512	2016-02-01 08:50:00	Наезд на пешехода	2	1	1	0	г Волгоград	пл им В.И.Ленина	30				Регулируемый пешеходный переход; Регулируемый перекресток	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах; Отсутствие пешеходных ограждений в необходимых местах	Водитель: Нарушение правил проезда пешеходного перехода
167661129	80512	2015-04-30 10:40:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Менделеева	48				АЗС	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем; Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
167863477	80512	2015-04-30 20:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Лермонтова	23				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
167621425	80512	2015-04-29 09:15:00	Столкновение	2	2	0	1	г Волгоград	ул 40 лет ВЛКСМ	66				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
167649023	80512	2015-04-29 15:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Библиотечная	15				Внутридворовая территория		Водитель: Другие нарушения ПДД водителем
167656234	80512	2015-04-29 02:45:00	Опрокидывание	2	1	1	0	г Волгоград	наб 62-й Армии	7				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
167577568	80512	2015-04-28 15:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Кирова	21				Перегон (нет объектов на месте ДТП)	Отсутствие дорожных знаков в необходимых местах	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
167613213	80512	2015-04-28 18:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Лазоревая	00				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
167660164	80512	2015-04-28 08:45:00	Столкновение	3	2	1	0	г Волгоград	ул Комсомольская	12				Мост, эстакада, путепровод		Водитель: Другие нарушения ПДД водителем
167870858	80512	2015-04-28 20:55:00	Наезд на пешехода	3	1	0	2	г Волгоград	ул Продольная	0				Перегон (нет объектов на месте ДТП)	Отсутствие освещения	Пешеход: Иные нарушения; Пешеход: Иные нарушения
167575316	80512	2015-04-28 05:45:00	Столкновение	5	2	2	2	г Волгоград	ул Песчаная	63				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
167646568	80512	2015-04-27 12:00:00	Столкновение	2	2	1	0	г Волгоград	ул Комсомольская	10				Регулируемый перекресток		Водитель: Несоблюдение очередности проезда
167538920	80512	2015-04-27 11:30:00	Столкновение	4	3	2	0	г Волгоград	ул 39 Гвардейской	22а				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем; Водитель: Несоблюдение очередности проезда; Водитель: Неправильный выбор дистанции
167413513	80512	2015-04-27 10:00:00	Столкновение	2	2	1	0	г Волгоград	ул им Землячки	94				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
167552083	80512	2015-04-26 12:45:00	Столкновение	3	2	2	0	г Волгоград	ш Авиаторов	0				Перегон (нет объектов на месте ДТП)		Водитель: Несоблюдение очередности проезда
167417416	80512	2015-04-26 11:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им Героев Сталинграда	48				Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода; Водитель: Нарушение требований сигналов светофора
167448174	80512	2015-04-25 18:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 39 Гвардейской	6				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем; Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
167397030	80512	2015-04-25 02:00:00	Столкновение	3	2	2	0	г Волгоград	ул Героев Тулы	13				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Выезд на полосу встречного движения
167548775	80512	2015-04-25 19:15:00	Столкновение	4	4	1	0	г Волгоград	ул Домостроителей	17				Регулируемый перекресток		Водитель: Неправильный выбор дистанции
167341468	80512	2015-04-24 11:25:00	Столкновение	4	3	1	0	г Волгоград	пр-кт Университетский	49				Выезд с прилегающей территории	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
167412835	80512	2015-04-24 11:30:00	Столкновение	2	2	1	0	г Волгоград	ул 40 лет ВЛКСМ	34				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах	Водитель: Несоблюдение очередности проезда
167341469	80512	2015-04-24 11:35:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Университетский	25				Регулируемый перекресток; Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Неподчинение сигналам регулирования
167287859	80512	2015-04-23 10:00:00	Наезд на препятствие	1	1	1	0	г Волгоград	ул им маршала Еременко	78				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
167157785	80512	2015-04-22 07:45:00	Столкновение	2	2	2	0	г Волгоград	ул Череповецкая	3				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Выезд на полосу встречного движения
167167992	80512	2015-04-22 10:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им В.И.Ленина	22А				Регулируемый перекресток		Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
167045599	80512	2015-04-21 06:35:00	Наезд на пешехода	2	1	1	1	г Волгоград	ул им Лермонтова	3				Остановка общественного транспорта	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
167033840	80512	2015-04-20 21:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт Университетский	49				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
167038810	80512	2015-04-20 22:10:00	Съезд с дороги	3	1	2	0	г Волгоград	ул Казахская	0				Нерегулируемый перекрёсток равнозначных улиц (дорог)		Водитель: Другие нарушения ПДД водителем
167010393	80512	2015-04-19 03:25:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	1				Регулируемый перекресток; Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Неподчинение сигналам регулирования
166905807	80512	2015-04-18 21:50:00	Столкновение	2	2	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	129				Перегон (нет объектов на месте ДТП)		Водитель: Нарушение правил перестроения
167230064	80512	2015-04-18 15:20:00	Столкновение	3	2	1	0	г Волгоград			Волгограду	44	0	Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Другие нарушения ПДД водителем
166880101	80512	2015-04-18 21:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Фруктовая	22				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах; Отсутствие освещения	Водитель: Нарушение правил проезда пешеходного перехода
166923894	80512	2015-04-17 23:45:00	Наезд на препятствие	1	1	1	0	г Волгоград	наб 62-й Армии			0	0	Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
166923514	80512	2015-04-17 17:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Краснознаменская	2				Перегон (нет объектов на месте ДТП)		Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
166902104	80512	2015-04-17 13:30:00	Столкновение	3	2	1	0	г Волгоград	пр-кт им В.И.Ленина	231				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
166883900	80512	2015-04-17 21:30:00	Столкновение	3	2	1	0	г Волгоград	ул Московская	4				Регулируемый перекресток		Водитель: Несоблюдение очередности проезда
166780184	80512	2015-04-16 14:25:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Менделеева	222а				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
166784583	80512	2015-04-16 18:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Хользунова	23				Нерегулируемый пешеходный переход	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах	Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
166762036	80512	2015-04-16 10:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 64 Армии	125				Нерегулируемый пешеходный переход; Остановка общественного транспорта	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
166655949	80512	2015-04-15 15:00:00	Наезд на стоящее ТС	3	2	1	0	г Волгоград	ул Лимоновая	8				Нерегулируемый перекрёсток неравнозначных улиц (дорог)		Водитель: Неправильный выбор дистанции
166714195	80512	2015-04-15 20:15:00	Столкновение	2	2	1	0	г Волгоград	ул Караванная	1				Перегон (нет объектов на месте ДТП)	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
166579303	80512	2015-04-14 14:50:00	Столкновение	4	4	1	0	г Волгоград	ул Краснополянская	30				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
166574498	80512	2015-04-14 15:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Одоевского	56				Иное место	Дефекты покрытия	Водитель: Другие нарушения ПДД водителем
166653857	80512	2015-04-13 23:35:00	Столкновение	2	2	1	0	г Волгоград	ул Продольная	148				Иное место	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
166573238	80512	2015-04-13 11:00:00	Столкновение	2	2	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	115-1				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
166581822	80512	2015-04-13 18:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Симбирская	0				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
166476498	80512	2015-04-13 10:55:00	Столкновение	2	2	1	0	г Волгоград	пр-кт Университетский	107				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение требований сигналов светофора
166647266	80512	2015-04-12 04:15:00	Столкновение	4	3	1	0	г Волгоград	пр-кт им Маршала Советского Союза Г.К.Жукова	73				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Неправильный выбор дистанции
166491296	80512	2015-04-11 20:30:00	Наезд на стоящее ТС	2	2	2	0	г Волгоград	ул им Менделеева	222А				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
166467678	80512	2015-04-11 11:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Ополченская	11				Внутридворовая территория		Водитель: Нарушение правил расположения ТС на проезжей части
166577417	80512	2015-04-11 18:35:00	Столкновение	3	2	1	1	г Волгоград	ул им Куприна	36				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость вертикальной разметки	Водитель: Несоблюдение очередности проезда
166296817	80512	2015-04-10 16:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Хиросимы	2				Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие пешеходных ограждений в необходимых местах; Нарушения в размещении наружной рекламы	Пешеход: Неподчинение сигналам регулирования
166486950	80512	2015-04-10 16:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Канунникова	9				Внутридворовая территория		Водитель: Другие нарушения ПДД водителем
166464174	80512	2015-04-10 19:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Героев Шипки	1а				Перегон (нет объектов на месте ДТП)		Пешеход: Иные нарушения
166263627	80512	2015-04-09 21:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Николая Отрады	17				Регулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах; Отсутствие пешеходных ограждений в необходимых местах	Водитель: Нарушение правил проезда пешеходного перехода
166216528	80512	2015-04-09 17:10:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Калеганова	7				Перегон (нет объектов на месте ДТП)		Водитель: Несоблюдение условий, разрешающих движение транспорта задним ходом
166208448	80512	2015-04-08 22:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им маршала Еременко	100				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем; Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
166188480	80512	2015-04-08 17:20:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Латошинская	38				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
166329315	80512	2015-04-08 21:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	44				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил проезда пешеходного перехода
166255602	80512	2015-04-08 23:55:00	Опрокидывание	1	1	1	0	г Волгоград	ул Армавирская	3				Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
166189908	80512	2015-04-08 23:00:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Менжинского	17				Внутридворовая территория		Пешеход: Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода
166212768	80512	2015-04-08 20:55:00	Наезд на пешехода	4	2	2	0	г Волгоград	ул 7-й Гвардейской	23				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка); Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
166120754	80512	2015-04-08 08:45:00	Столкновение	3	2	1	0	г Волгоград	ул им милиционера Буханцева	38а				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
166031412	80512	2015-04-06 23:50:00	Столкновение	3	2	1	0	г Волгоград	ул им Александрова	0				Перегон (нет объектов на месте ДТП)		Водитель: Нарушение правил перестроения
166039207	80512	2015-04-06 21:30:00	Столкновение	2	2	1	0	г Волгоград	ул Тракторостроителей	7				Выезд с прилегающей территории	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие освещения	Водитель: Неправильный выбор дистанции
166106055	80512	2015-04-06 15:45:00	Наезд на пешехода	2	1	1	0	г Волгоград	пр-кт им В.И.Ленина	102				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем; Пешеход: Иные нарушения
165980646	80512	2015-04-06 15:00:00	Столкновение	2	2	1	0	г Волгоград			подъезд от автомобильной дороги Волгоград – Октябрьский – Котельниково – Зимовники – Сальск к п.Ки	3	0	Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил обгона
165977566	80512	2015-04-05 21:10:00	Столкновение	2	2	1	0	г Волгоград	ул им Менделеева	109				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Выезд на полосу встречного движения
165867203	80512	2015-04-04 06:40:00	Наезд на стоящее ТС	4	2	4	0	г Волгоград	ул Лазоревая	183				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
166057227	80512	2015-04-04 23:30:00	Столкновение	2	2	1	0	г Волгоград	пр-кт им В.И.Ленина	30				Регулируемый перекресток	Отсутствие дорожных знаков в необходимых местах	Водитель: Несоблюдение очередности проезда
165939034	80512	2015-04-03 20:40:00	Столкновение	2	2	1	0	г Волгоград	ул им Менделеева	236				Перегон (нет объектов на месте ДТП)		Водитель: Нарушение правил перестроения
165869612	80512	2015-04-03 07:00:00	Столкновение	6	3	3	0	г Волгоград			Волгограду	44	0	Перегон (нет объектов на месте ДТП)		Водитель: Другие нарушения ПДД водителем
165592921	80512	2015-04-01 18:40:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Тбилисская	1				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем; Пешеход: Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)
165610497	80512	2015-04-01 07:45:00	Столкновение	3	2	1	0	г Волгоград	ул им Довженко	45				Перегон (нет объектов на месте ДТП)	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
191791377	80512	2016-03-31 14:55:00	Столкновение	2	2	1	0	г Волгоград	пр-кт им В.И.Ленина	93				Регулируемый пешеходный переход	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Нарушения в размещении наружной рекламы	Водитель: Нарушение требований сигналов светофора
191790005	80512	2016-03-31 15:30:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Невская	7				Регулируемый пешеходный переход; Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных ограждений в необходимых местах	Водитель: Нарушение правил проезда пешеходного перехода
191791418	80512	2016-03-31 09:15:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул Качинцев	124				Регулируемый пешеходный переход	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах; Отсутствие пешеходных ограждений в необходимых местах	Пешеход: Неподчинение сигналам регулирования
191791497	80512	2016-03-30 04:50:00	Наезд на препятствие	1	1	1	0	г Волгоград	ул им маршала Жукова	0				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
191791501	80512	2016-03-29 20:40:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Циолковского	12				Нерегулируемый пешеходный переход	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Неправильное применение, плохая видимость дорожных знаков	Водитель: Нарушение правил проезда пешеходного перехода
191791498	80512	2016-03-29 21:00:00	Столкновение	3	2	1	0	г Волгоград	ул Череповецкая	3 Б				Регулируемый перекресток	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части; Неправильное применение, плохая видимость дорожных знаков; Нарушения в размещении наружной рекламы	Водитель: Несоблюдение очередности проезда
191791570	80512	2016-03-28 21:10:00	Столкновение	3	2	1	0	г Волгоград	ул Профсоюзная	34				Регулируемый перекресток	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие пешеходных ограждений в необходимых местах	Водитель: Несоблюдение очередности проезда
191500403	80512	2016-03-28 17:30:00	Столкновение	3	2	2	0	г Волгоград	ул им Неждановой	12				Нерегулируемый перекрёсток неравнозначных улиц (дорог)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
191505419	80512	2016-03-28 20:25:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул им Землячки	74				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах	Водитель: Нарушение правил проезда пешеходного перехода
193080992	80512	2016-03-28 13:20:00	Столкновение	3	2	1	0	г Волгоград	ул Рабоче-Крестьянская	67				Регулируемый перекресток	Сужение проезжей части, наличие препятствий, затрудняющих движение транспортных средств	Водитель: Нарушение требований сигналов светофора
191492118	80512	2016-03-28 10:50:00	Столкновение	3	2	1	0	г Волгоград	ул Джаныбековская	18				Перегон (нет объектов на месте ДТП)	Неудовлетворительное состояние обочин; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Несоблюдение очередности проезда
191791557	80512	2016-03-28 23:20:00	Наезд на препятствие	2	1	1	0	г Волгоград	ул 64 Армии	135				Перегон (нет объектов на месте ДТП)	Дефекты покрытия; Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Другие нарушения ПДД водителем
193081252	80512	2016-03-27 19:00:00	Падение пассажира	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	9 б				Остановка общественного транспорта		
193073606	80512	2016-03-27 11:00:00	Столкновение	2	2	1	0	г Волгоград	ул им Репина	66				Перегон (нет объектов на месте ДТП)	Отсутствие, плохая различимость горизонтальной разметки проезжей части	Водитель: Нарушение правил обгона
193081272	80512	2016-03-26 18:30:00	Падение пассажира	2	1	1	0	г Волгоград	ул Рабоче-Крестьянская	63				Нерегулируемый перекрёсток неравнозначных улиц (дорог)		
191491191	80512	2016-03-26 10:35:00	Наезд на пешехода	2	1	1	0	г Волгоград	ул 51-й Гвардейской	34				Нерегулируемый пешеходный переход	Отсутствие, плохая различимость горизонтальной разметки проезжей части; Отсутствие дорожных знаков в необходимых местах; Неправильное применение, плохая видимость дорожных знаков	Водитель: Нарушение правил проезда пешеходного перехода
